wavelength_nm,Dark,Light,Sample
379.5209209579369,1258.739292869567,1364.5191787719725,1369.7000997161895
379.7350356848988,1255.070848846437,1368.1971226501441,1373.3035447311404
379.9491390716846,1260.1477713775676,1375.7710070800777,1380.7074317550655
380.16323111585643,1255.1828471374458,1371.8455669784569,1378.077471885686
380.377311814976,1257.4388127136224,1380.7839305877683,1386.8293383407604
380.59138116660534,1255.943335533141,1374.7265230178828,1380.3889366149915
380.80543916830635,1256.9793197250385,1385.0278658294706,1389.5632966232288
381.019485817641,1254.107363548276,1387.1218338775661,1392.3672538375815
381.2335211121713,1257.401313285828,1388.176817779544,1394.491221427916
381.447545049459,1259.0347883605934,1398.7906558227567,1405.2220576858526
381.66155762706614,1259.4747816467313,1401.1466198730516,1406.1775431060773
381.87555884255465,1253.6333707809495,1404.2175730133074,1409.3109952926607
382.08954869348656,1256.7173237228374,1404.565567703247,1408.737504043581
382.30352717742363,1253.8493674850477,1410.8549717330975,1416.3283882141106
382.5174942919279,1258.48629673004,1414.9704089355412,1420.998816947938
382.7314500345614,1255.1653474044783,1421.931802711487,1427.5442170715337
382.9453944028858,1258.150301856992,1432.811636695864,1436.785576057433
383.15932739446333,1254.8653519821187,1429.5281867981,1434.7226075363142
383.3732490068557,1255.6788395690924,1436.1495857620241,1440.7860150146473
383.587159237625,1255.2313463973958,1434.9336043167118,1439.1360401916513
383.8010580843331,1258.1528018188458,1447.0774190139764,1450.270370292661
384.01494554454183,1256.4703274917601,1464.5101530075012,1468.9565851593047
384.2288216158133,1256.7663229751615,1463.899162330625,1468.6100904464722
384.4426862957094,1254.7623535537714,1456.2327793121376,1460.6842113876355
384.65653958179195,1257.0088192749067,1467.6781046676642,1471.8710406875616
384.8703814716231,1255.9068360900876,1472.7205277252199,1476.2494738769542
385.08421196276464,1257.9803044509897,1485.3073356628365,1489.2517754745452
385.29803105277847,1257.0333189010578,1474.5989990615824,1477.1554600524878
385.5118387392266,1256.7443233108522,1493.3497129440339,1496.2006694412219
385.72563501967096,1254.9503506851222,1496.6836620712286,1500.6071022033734
385.9394198916735,1255.4278433990476,1509.8364613723747,1513.9388987731927
386.1531933527961,1255.7603383254968,1520.6307966613774,1523.891246910098
386.36695540060083,1258.6987934875515,1519.0898201751684,1523.0222601699825
386.58070603264946,1253.781868515017,1533.163105430605,1535.8605642700184
386.7944452465039,1256.2263312149057,1536.231058616637,1538.0625306701622
387.00817303972633,1254.816852722166,1548.0128788375862,1551.451826362611
387.2218894098785,1258.5457958221461,1563.229146652221,1566.324099426276
387.4355943545224,1255.1788471984878,1559.671700935365,1560.2836915969806
387.6492878712199,1257.0038193511934,1565.577110824589,1566.203101272583
387.862969957533,1259.3517835235596,1569.564049987794,1571.6940174865717
388.0766406110236,1257.3718137359606,1580.0208904266326,1580.982375755311
388.2902998292536,1254.4673580551178,1584.17732700348,1586.4647920989976
388.5039476097851,1257.1613169479356,1596.3186417388913,1599.032600326537
388.7175839501799,1255.3593444442722,1603.4635327148485,1603.887026252746
388.931208848,1258.9752892684928,1616.5283333587645,1617.0983246612593
389.1448223008072,1257.4413126754737,1617.3503208160448,1617.4268196487458
